Date,Open,High,Low,Close,Adj Close,Volume
2020-06-24,282.809998,282.809998,282.809998,282.809998,279.263885,0
2020-06-25,285.929993,285.929993,285.929993,285.929993,282.344727,0
2020-06-26,277.649994,277.649994,277.649994,277.649994,275.474030,0
2020-06-29,281.760010,281.760010,281.760010,281.760010,279.551849,0
2020-06-30,286.119995,286.119995,286.119995,286.119995,283.877655,0
2020-07-01,287.559998,287.559998,287.559998,287.559998,285.306366,0
2020-07-02,288.929993,288.929993,288.929993,288.929993,286.665649,0
2020-07-06,293.519989,293.519989,293.519989,293.519989,291.219666,0
2020-07-07,290.339996,290.339996,290.339996,290.339996,288.064575,0
2020-07-08,292.619995,292.619995,292.619995,292.619995,290.326721,0
2020-07-09,291.049988,291.049988,291.049988,291.049988,288.768982,0
2020-07-10,294.089996,294.089996,294.089996,294.089996,291.785187,0
2020-07-13,291.339996,291.339996,291.339996,291.339996,289.056732,0
2020-07-14,295.279999,295.279999,295.279999,295.279999,292.965881,0
2020-07-15,297.970001,297.970001,297.970001,297.970001,295.634766,0
2020-07-16,296.959991,296.959991,296.959991,296.959991,294.632690,0
2020-07-17,297.820007,297.820007,297.820007,297.820007,295.485962,0
2020-07-20,300.320007,300.320007,300.320007,300.320007,297.966370,0
2020-07-21,300.829987,300.829987,300.829987,300.829987,298.472351,0
2020-07-22,302.559998,302.559998,302.559998,302.559998,300.188812,0
2020-07-23,298.859985,298.859985,298.859985,298.859985,296.517792,0
2020-07-24,297.010010,297.010010,297.010010,297.010010,294.682312,0
2020-07-27,299.209991,299.209991,299.209991,299.209991,296.865051,0
2020-07-28,297.269989,297.269989,297.269989,297.269989,294.940277,0
2020-07-29,300.970001,300.970001,300.970001,300.970001,298.611267,0
2020-07-30,299.899994,299.899994,299.899994,299.899994,297.549652,0
2020-07-31,302.220001,302.220001,302.220001,302.220001,299.851471,0
2020-08-03,304.399994,304.399994,304.399994,304.399994,302.014374,0
2020-08-04,305.500000,305.500000,305.500000,305.500000,303.105743,0
2020-08-05,307.459991,307.459991,307.459991,307.459991,305.050385,0
2020-08-06,309.470001,309.470001,309.470001,309.470001,307.044647,0
2020-08-07,309.730011,309.730011,309.730011,309.730011,307.302612,0
2020-08-10,310.579987,310.579987,310.579987,310.579987,308.145966,0
2020-08-11,308.109985,308.109985,308.109985,308.109985,305.695282,0
2020-08-12,312.459991,312.459991,312.459991,312.459991,310.011200,0
2020-08-13,311.899994,311.899994,311.899994,311.899994,309.455597,0
2020-08-14,311.859985,311.859985,311.859985,311.859985,309.415894,0
2020-08-17,312.720001,312.720001,312.720001,312.720001,310.269196,0
2020-08-18,313.480011,313.480011,313.480011,313.480011,311.023224,0
2020-08-19,312.149994,312.149994,312.149994,312.149994,309.703644,0
2020-08-20,313.149994,313.149994,313.149994,313.149994,310.695801,0
2020-08-21,314.239990,314.239990,314.239990,314.239990,311.777283,0
2020-08-24,317.429993,317.429993,317.429993,317.429993,314.942261,0
2020-08-25,318.579987,318.579987,318.579987,318.579987,316.083252,0
2020-08-26,321.829987,321.829987,321.829987,321.829987,319.307770,0
2020-08-27,322.390015,322.390015,322.390015,322.390015,319.863403,0
2020-08-28,324.589996,324.589996,324.589996,324.589996,322.046143,0
2020-08-31,324.589996,324.589996,324.589996,324.589996,322.046143,0
2020-09-01,326.350006,326.350006,326.350006,326.350006,323.792358,0
2020-09-02,331.399994,331.399994,331.399994,331.399994,328.802795,0
2020-09-03,319.820007,319.820007,319.820007,319.820007,317.313568,0
2020-09-04,317.220001,317.220001,317.220001,317.220001,314.733917,0
2020-09-08,308.420013,308.420013,308.420013,308.420013,306.002899,0
2020-09-09,314.649994,314.649994,314.649994,314.649994,312.184052,0
2020-09-10,309.130005,309.130005,309.130005,309.130005,306.707306,0
2020-09-11,309.309998,309.309998,309.309998,309.309998,306.885925,0
2020-09-14,313.339996,313.339996,313.339996,313.339996,310.884338,0
2020-09-15,314.989990,314.989990,314.989990,314.989990,312.521362,0
2020-09-16,313.540009,313.540009,313.540009,313.540009,311.082764,0
2020-09-17,310.910004,310.910004,310.910004,310.910004,308.473358,0
2020-09-18,307.429993,307.429993,307.429993,307.429993,305.020630,0
2020-09-21,303.890015,303.890015,303.890015,303.890015,301.508392,0
2020-09-22,307.079987,307.079987,307.079987,307.079987,304.673370,0
2020-09-23,299.820007,299.820007,299.820007,299.820007,297.470276,0
2020-09-24,300.730011,300.730011,300.730011,300.730011,298.373169,0
2020-09-25,305.540009,305.540009,305.540009,305.540009,303.145447,0
2020-09-28,309.230011,309.230011,309.230011,309.230011,308.049683,0
2020-09-29,307.779999,307.779999,307.779999,307.779999,306.605194,0
2020-09-30,310.329987,310.329987,310.329987,310.329987,309.145447,0
2020-10-01,312.000000,312.000000,312.000000,312.000000,310.809082,0
2020-10-02,309.019989,309.019989,309.019989,309.019989,307.840454,0
2020-10-05,314.600006,314.600006,314.600006,314.600006,313.399170,0
2020-10-06,310.209991,310.209991,310.209991,310.209991,309.025909,0
2020-10-07,315.609985,315.609985,315.609985,315.609985,314.405304,0
2020-10-08,318.239990,318.239990,318.239990,318.239990,317.025269,0
2020-10-09,321.040009,321.040009,321.040009,321.040009,319.814606,0
2020-10-12,326.309998,326.309998,326.309998,326.309998,325.064453,0
2020-10-13,324.250000,324.250000,324.250000,324.250000,323.012329,0
2020-10-14,322.130005,322.130005,322.130005,322.130005,320.900421,0
2020-10-15,321.649994,321.649994,321.649994,321.649994,320.422241,0
2020-10-16,321.690002,321.690002,321.690002,321.690002,320.462097,0
2020-10-19,316.440002,316.440002,316.440002,316.440002,315.232147,0
2020-10-20,317.940002,317.940002,317.940002,317.940002,316.726410,0
2020-10-21,317.250000,317.250000,317.250000,317.250000,316.039063,0
2020-10-22,318.929993,318.929993,318.929993,318.929993,317.712616,0
2020-10-23,320.029999,320.029999,320.029999,320.029999,318.808441,0
2020-10-26,314.079987,314.079987,314.079987,314.079987,312.881134,0
2020-10-27,313.140015,313.140015,313.140015,313.140015,311.944763,0
2020-10-28,302.079987,302.079987,302.079987,302.079987,300.926941,0
2020-10-29,305.720001,305.720001,305.720001,305.720001,304.553070,0
2020-10-30,302.040009,302.040009,302.040009,302.040009,300.887115,0
2020-11-02,305.760010,305.760010,305.760010,305.760010,304.592926,0
2020-11-03,311.209991,311.209991,311.209991,311.209991,310.022095,0
2020-11-04,318.070007,318.070007,318.070007,318.070007,316.855927,0
2020-11-05,324.320007,324.320007,324.320007,324.320007,323.082062,0
2020-11-06,324.190002,324.190002,324.190002,324.190002,322.952576,0
2020-11-09,328.079987,328.079987,328.079987,328.079987,326.827698,0
2020-11-10,327.679993,327.679993,327.679993,327.679993,326.429230,0
2020-11-11,330.179993,330.179993,330.179993,330.179993,328.919678,0
2020-11-12,326.950012,326.950012,326.950012,326.950012,325.702026,0
2020-11-13,331.429993,331.429993,331.429993,331.429993,330.164917,0
2020-11-16,335.299988,335.299988,335.299988,335.299988,334.020142,0
2020-11-17,333.739990,333.739990,333.739990,333.739990,332.466095,0
2020-11-18,329.940002,329.940002,329.940002,329.940002,328.680603,0
2020-11-19,331.260010,331.260010,331.260010,331.260010,329.995575,0
2020-11-20,329.010010,329.010010,329.010010,329.010010,327.754181,0
2020-11-23,330.899994,330.899994,330.899994,330.899994,329.636932,0
2020-11-24,336.250000,336.250000,336.250000,336.250000,334.966522,0
2020-11-25,335.730011,335.730011,335.730011,335.730011,334.448517,0
2020-11-27,336.559998,336.559998,336.559998,336.559998,335.275330,0
