Date,Open,High,Low,Close,Adj Close,Volume
2020-05-04,10.980000,10.980000,10.980000,10.980000,10.781176,0
2020-05-05,11.090000,11.090000,11.090000,11.090000,10.889184,0
2020-05-06,11.030000,11.030000,11.030000,11.030000,10.830271,0
2020-05-07,11.140000,11.140000,11.140000,11.140000,10.938279,0
2020-05-08,11.300000,11.300000,11.300000,11.300000,11.095383,0
2020-05-11,11.350000,11.350000,11.350000,11.350000,11.144477,0
2020-05-12,11.210000,11.210000,11.210000,11.210000,11.007011,0
2020-05-13,11.220000,11.220000,11.220000,11.220000,11.016830,0
2020-05-14,11.170000,11.170000,11.170000,11.170000,10.967735,0
2020-05-15,11.150000,11.150000,11.150000,11.150000,10.948097,0
2020-05-18,11.420000,11.420000,11.420000,11.420000,11.213209,0
2020-05-19,11.360000,11.360000,11.360000,11.360000,11.154295,0
2020-05-20,11.570000,11.570000,11.570000,11.570000,11.360493,0
2020-05-21,11.420000,11.420000,11.420000,11.420000,11.213209,0
2020-05-22,11.340000,11.340000,11.340000,11.340000,11.134658,0
2020-05-26,11.700000,11.700000,11.700000,11.700000,11.488138,0
2020-05-27,11.830000,11.830000,11.830000,11.830000,11.615785,0
2020-05-28,11.900000,11.900000,11.900000,11.900000,11.684517,0
2020-05-29,11.880000,11.880000,11.880000,11.880000,11.664879,0
2020-06-01,12.070000,12.070000,12.070000,12.070000,11.851439,0
2020-06-02,12.210000,12.210000,12.210000,12.210000,11.988904,0
2020-06-03,12.380000,12.380000,12.380000,12.380000,12.155825,0
2020-06-04,12.310000,12.310000,12.310000,12.310000,12.087093,0
2020-06-05,12.530000,12.530000,12.530000,12.530000,12.303109,0
2020-06-08,12.700000,12.700000,12.700000,12.700000,12.470031,0
2020-06-09,12.630000,12.630000,12.630000,12.630000,12.401299,0
2020-06-10,12.670000,12.670000,12.670000,12.670000,12.440574,0
2020-06-11,12.050000,12.050000,12.050000,12.050000,11.831800,0
2020-06-12,12.210000,12.210000,12.210000,12.210000,11.988904,0
2020-06-15,12.130000,12.130000,12.130000,12.130000,11.910353,0
2020-06-16,12.340000,12.340000,12.340000,12.340000,12.116549,0
2020-06-17,12.350000,12.350000,12.350000,12.350000,12.126369,0
2020-06-18,12.350000,12.350000,12.350000,12.350000,12.126369,0
2020-06-19,12.250000,12.250000,12.250000,12.250000,12.067264,0
2020-06-22,12.360000,12.360000,12.360000,12.360000,12.175623,0
2020-06-23,12.400000,12.400000,12.400000,12.400000,12.215026,0
2020-06-24,12.170000,12.170000,12.170000,12.170000,11.988458,0
2020-06-25,12.260000,12.260000,12.260000,12.260000,12.077114,0
2020-06-26,12.130000,12.130000,12.130000,12.130000,11.949054,0
2020-06-29,12.180000,12.180000,12.180000,12.180000,11.998307,0
2020-06-30,12.200000,12.200000,12.200000,12.200000,12.018009,0
2020-07-01,12.150000,12.150000,12.150000,12.150000,11.968755,0
2020-07-02,12.240000,12.240000,12.240000,12.240000,12.057413,0
2020-07-06,12.470000,12.470000,12.470000,12.470000,12.283982,0
2020-07-07,12.310000,12.310000,12.310000,12.310000,12.126369,0
2020-07-08,12.360000,12.360000,12.360000,12.360000,12.175623,0
2020-07-09,12.260000,12.260000,12.260000,12.260000,12.077114,0
2020-07-10,12.310000,12.310000,12.310000,12.310000,12.126369,0
2020-07-13,12.270000,12.270000,12.270000,12.270000,12.086966,0
2020-07-14,12.400000,12.400000,12.400000,12.400000,12.215026,0
2020-07-15,12.530000,12.530000,12.530000,12.530000,12.343086,0
2020-07-16,12.390000,12.390000,12.390000,12.390000,12.205175,0
2020-07-17,12.440000,12.440000,12.440000,12.440000,12.254429,0
2020-07-20,12.480000,12.480000,12.480000,12.480000,12.293833,0
2020-07-21,12.540000,12.540000,12.540000,12.540000,12.352938,0
2020-07-22,12.510000,12.510000,12.510000,12.510000,12.323385,0
2020-07-23,12.410000,12.410000,12.410000,12.410000,12.224876,0
2020-07-24,12.400000,12.400000,12.400000,12.400000,12.215026,0
2020-07-27,12.610000,12.610000,12.610000,12.610000,12.421893,0
2020-07-28,12.560000,12.560000,12.560000,12.560000,12.372640,0
2020-07-29,12.620000,12.620000,12.620000,12.620000,12.431745,0
2020-07-30,12.500000,12.500000,12.500000,12.500000,12.313535,0
2020-07-31,12.250000,12.250000,12.250000,12.250000,12.067264,0
2020-08-03,12.370000,12.370000,12.370000,12.370000,12.185473,0
2020-08-04,12.560000,12.560000,12.560000,12.560000,12.372640,0
2020-08-05,12.590000,12.590000,12.590000,12.590000,12.402192,0
2020-08-06,12.670000,12.670000,12.670000,12.670000,12.480998,0
2020-08-07,12.580000,12.580000,12.580000,12.580000,12.392341,0
2020-08-10,12.640000,12.640000,12.640000,12.640000,12.451446,0
2020-08-11,12.730000,12.730000,12.730000,12.730000,12.540103,0
2020-08-12,12.980000,12.980000,12.980000,12.980000,12.786373,0
2020-08-13,12.950000,12.950000,12.950000,12.950000,12.756822,0
2020-08-14,12.930000,12.930000,12.930000,12.930000,12.737121,0
2020-08-17,12.960000,12.960000,12.960000,12.960000,12.766673,0
2020-08-18,12.980000,12.980000,12.980000,12.980000,12.786373,0
2020-08-19,12.930000,12.930000,12.930000,12.930000,12.737121,0
2020-08-20,12.860000,12.860000,12.860000,12.860000,12.668163,0
2020-08-21,12.860000,12.860000,12.860000,12.860000,12.668163,0
2020-08-24,12.950000,12.950000,12.950000,12.950000,12.756822,0
2020-08-25,13.020000,13.020000,13.020000,13.020000,12.825778,0
2020-08-26,13.070000,13.070000,13.070000,13.070000,12.875031,0
2020-08-27,12.950000,12.950000,12.950000,12.950000,12.756822,0
2020-08-28,13.020000,13.020000,13.020000,13.020000,12.825778,0
2020-08-31,12.990000,12.990000,12.990000,12.990000,12.796225,0
2020-09-01,13.020000,13.020000,13.020000,13.020000,12.825778,0
2020-09-02,13.130000,13.130000,13.130000,13.130000,12.934136,0
2020-09-03,12.870000,12.870000,12.870000,12.870000,12.678015,0
2020-09-04,12.900000,12.900000,12.900000,12.900000,12.707566,0
2020-09-08,12.820000,12.820000,12.820000,12.820000,12.628760,0
2020-09-09,12.960000,12.960000,12.960000,12.960000,12.766673,0
2020-09-10,12.830000,12.830000,12.830000,12.830000,12.638612,0
2020-09-11,12.990000,12.990000,12.990000,12.990000,12.796225,0
2020-09-14,13.150000,13.150000,13.150000,13.150000,12.953838,0
2020-09-15,13.180000,13.180000,13.180000,13.180000,12.983391,0
2020-09-16,13.210000,13.210000,13.210000,13.210000,13.012943,0
2020-09-17,13.220000,13.220000,13.220000,13.220000,13.022795,0
2020-09-18,13.110000,13.110000,13.110000,13.110000,12.968388,0
2020-09-21,12.950000,12.950000,12.950000,12.950000,12.810116,0
2020-09-22,12.950000,12.950000,12.950000,12.950000,12.810116,0
2020-09-23,12.850000,12.850000,12.850000,12.850000,12.711197,0
2020-09-24,12.820000,12.820000,12.820000,12.820000,12.681520,0
2020-09-25,12.920000,12.920000,12.920000,12.920000,12.780440,0
2020-09-28,13.070000,13.070000,13.070000,13.070000,12.928820,0
2020-09-29,13.030000,13.030000,13.030000,13.030000,12.889252,0
2020-09-30,12.970000,12.970000,12.970000,12.970000,12.829900,0
2020-10-01,13.000000,13.000000,13.000000,13.000000,12.859576,0
2020-10-02,12.880000,12.880000,12.880000,12.880000,12.740872,0
2020-10-05,13.110000,13.110000,13.110000,13.110000,12.968388,0
2020-10-06,13.010000,13.010000,13.010000,13.010000,12.869468,0
2020-10-07,13.190000,13.190000,13.190000,13.190000,13.047523,0
2020-10-08,13.240000,13.240000,13.240000,13.240000,13.096983,0
2020-10-09,13.250000,13.250000,13.250000,13.250000,13.106875,0
2020-10-12,13.320000,13.320000,13.320000,13.320000,13.176119,0
2020-10-13,13.240000,13.240000,13.240000,13.240000,13.096983,0
2020-10-14,13.210000,13.210000,13.210000,13.210000,13.067307,0
2020-10-15,13.160000,13.160000,13.160000,13.160000,13.017847,0
2020-10-16,13.070000,13.070000,13.070000,13.070000,12.928820,0
2020-10-19,13.050000,13.050000,13.050000,13.050000,12.909036,0
2020-10-20,13.110000,13.110000,13.110000,13.110000,12.968388,0
2020-10-21,13.220000,13.220000,13.220000,13.220000,13.077200,0
2020-10-22,13.200000,13.200000,13.200000,13.200000,13.057415,0
2020-10-23,13.220000,13.220000,13.220000,13.220000,13.077200,0
2020-10-26,13.080000,13.080000,13.080000,13.080000,12.938712,0
2020-10-27,13.070000,13.070000,13.070000,13.070000,12.928820,0
2020-10-28,12.870000,12.870000,12.870000,12.870000,12.730980,0
2020-10-29,12.990000,12.990000,12.990000,12.990000,12.849684,0
2020-10-30,12.790000,12.790000,12.790000,12.790000,12.651844,0
2020-11-02,12.970000,12.970000,12.970000,12.970000,12.829900,0
2020-11-03,13.230000,13.230000,13.230000,13.230000,13.087091,0
2020-11-04,13.270000,13.270000,13.270000,13.270000,13.126660,0
2020-11-05,13.590000,13.590000,13.590000,13.590000,13.443203,0
2020-11-06,13.640000,13.640000,13.640000,13.640000,13.492663,0
2020-11-09,13.790000,13.790000,13.790000,13.790000,13.641043,0
2020-11-10,13.890000,13.890000,13.890000,13.890000,13.739963,0
2020-11-11,14.090000,14.090000,14.090000,14.090000,13.937802,0
2020-11-12,13.900000,13.900000,13.900000,13.900000,13.749854,0
2020-11-13,14.040000,14.040000,14.040000,14.040000,13.888342,0
2020-11-16,14.260000,14.260000,14.260000,14.260000,14.105966,0
2020-11-17,14.250000,14.250000,14.250000,14.250000,14.096073,0
2020-11-18,14.180000,14.180000,14.180000,14.180000,14.026830,0
2020-11-19,14.280000,14.280000,14.280000,14.280000,14.125750,0
2020-11-20,14.320000,14.320000,14.320000,14.320000,14.165318,0
2020-11-23,14.360000,14.360000,14.360000,14.360000,14.204885,0
2020-11-24,14.630000,14.630000,14.630000,14.630000,14.471969,0
2020-11-25,14.560000,14.560000,14.560000,14.560000,14.402725,0
2020-11-27,14.730000,14.730000,14.730000,14.730000,14.570889,0
