"","WTI2[-1, 1]","Rd_Long_Tot","Rd_Long_NoProd","Rd_Short_Tot","Rd_Short_NoProd","Rd_Net","Rd_Net_NoProd","Rd_Merc_Long","Rd_Merc_Short","Rd_Swap_Long","Rd_Swap_Short","Rd_Money_Long","Rd_Money_Short","Rd_Other_Long","Rd_Other_Short"
"384","2013-10-22",-0.614042960179262,2.16996000652365,-0.266846124138631,1.7150609471674,-3362,1569,-4.37807502450784,-3.54414873473985,2.41186424183599,-0.160048610969099,2.35258686398865,3.8202890922781,1.59865585409911,17.8648183016735
"385","2013-10-29",3.47744989265966,-0.10473639230959,1.89161599119139,-4.10270090924101,15580,24633,8.2763803932588,11.3113531575838,1.49339770700099,-3.59311400431466,-1.76264871102543,8.66211935717516,1.50790518992814,-15.7663230510041
"386","2013-11-05",-4.39537966092693,0.535509088707364,-3.08249108665404,2.65309432791092,-12714,-13138,-11.1095113041662,-12.0645020633049,-3.37297181305605,0.775645826835714,-0.976090116581751,19.7012680580496,6.68510741866353,8.48022495600915
"387","2013-11-12",0.102878652477756,2.49564676263621,-0.656292104456568,2.03055423428307,7445,1784,-3.45506391099946,-5.35628691794514,1.31809762096058,0.983096150940632,-0.428138327919747,19.5470356713953,8.23333680578155,-2.3583890673434
"388","2013-11-19",-3.49824063961499,-0.144509434448992,-3.99811565193566,-1.00228324873974,5008,5448,-8.86440769138854,-9.6766106632165,4.34767860996601,0.752695306863949,0.548313413135482,-25.8477631774515,-4.96689401314168,2.09812951154973
"389","2013-11-26",-1.39410383063581,0.790707284953562,-1.27937848677693,0.0343928191185228,-1016,4440,-5.15605244044881,-3.93225807513389,1.20482138773248,-1.34070069116135,-0.852690944432943,13.3434954719208,3.10030915216704,2.83454457078403
"390","2013-12-03",1.42600201276331,2.84028312881475,1.05089379784751,1.03043828274583,3462,10552,-1.13308306486744,1.09301447903967,-0.818415721641763,0.54310256947403,5.08727226783598,-8.40167940033165,2.27511265147893,11.2960825378236
"391","2013-12-10",0.569570597772895,0.193867921701063,-0.0848435029437766,-0.682377490185893,6151,5476,1.25935801607202,1.13404880576162,-0.0525409797152321,3.56558832618923,-1.7486569646378,-29.7776003860669,3.48663988635636,-20.9240033621104
"392","2013-12-17",-0.723714855624813,-0.899392649682085,-0.00575832317792901,-0.862626972954494,-6745,-66,-0.403679311198424,1.70424457677214,-5.43219600174734,-2.10808770186937,2.33818316848033,17.9735941270119,-2.49817701320332,-0.0930156278592165
"393","2013-12-24",-0.88676674062711,-0.255378422021835,-0.0644305175450555,0.40959105433771,-7660,-4093,-2.04443673597776,-1.00497919577816,0.46763775619123,1.94122903523564,1.33194713927036,-22.0235203411679,-3.47145704301877,-1.24300468497438
"394","2013-12-31",-0.762655917339217,-0.153873282669359,-0.306399080798947,-0.367640396375002,-4182,1366,-1.89877650338275,-0.18413410161422,-1.44048515245672,-0.210631704609909,2.11466621214349,-0.540402313324151,-3.09122948306655,-1.85725750974424
"395","2014-01-07",-0.192201966837935,-0.826748389314425,0.306185665741943,-0.352869196177785,-4633,-2759,0.991564475099871,1.60791474838682,2.66113995274004,-2.62550106136583,-2.70426292002792,42.2235411131469,-0.374651837751294,-6.64538636116401
"396","2014-01-14",-1.37361802203806,0.74905716226894,-1.79700032051144,-1.16121096832718,4153,11643,-5.42044827152246,-3.0523398250061,1.15343343644465,-2.7017634131326,-2.45495930933615,21.1124832481303,5.82199466481068,-7.34784269754378
"397","2014-01-21",2.84331616021802,3.9014962597383,1.19302885319694,1.3744979877746,15096,15423,0.729381664239348,0.83033447369143,2.15872841046458,-0.722494532988804,3.66528836335966,16.563397742995,5.65398632187541,4.93538919605268
"398","2014-01-28",-1.00623801762634,0.13595760217715,-0.933818133918152,-1.34383079669789,-679,9145,-3.36542350264502,-0.117137029820391,1.370541139935,1.54695120493606,3.97688192544745,-32.3706722804488,-7.31015228097558,3.22778700444388
"399","2014-02-04",-0.823199403478192,-0.649140503572099,-0.664397924025728,-1.05936997908529,-1458,2413,-1.19006171786165,0.112944407866777,-2.03250449450572,1.01190204259431,1.59786175171384,-26.1004790721744,-3.56717763906715,-2.02955463347312
"400","2014-02-11",4.22987092538847,1.84998302527646,4.23079177663439,0.968646156718478,-54,5701,9.08057514120504,10.3212187243566,-4.22247032719678,3.34677721237995,5.54612445022133,-41.9816300271256,-0.157888292336672,0.928184355045403
"401","2014-02-18",0.9627464866103,3.20193201809982,1.10983829395455,3.22935886956515,-1432,497,-3.59124709888228,-2.78200435342733,-1.14343958573357,2.98535629366974,6.68535266028876,-13.8296355857143,-0.378022216512086,12.8650418065286
"402","2014-02-25",-0.478808209624049,-0.00933079108182966,0.58339264310252,0.479505299491478,-10265,-3102,-1.47392863277958,0.77968400387558,-3.47273013703226,0.166302487648196,2.37425087542871,6.00747180357359,-2.38075242803415,1.48591667255804
"403","2014-03-04",1.52753013697815,0.561354456828234,1.75306672296589,0.0451356869740849,-2427,3393,3.55980257941475,4.89796563415776,-1.57335675745589,0.653535073436551,2.054848035643,0.343194790830559,-1.09794991020831,-6.1961297584185
"404","2014-03-11",0.202942946358142,-1.99280384537204,1.00815715382012,-0.414060999019661,-8050,-10343,4.6049391513284,3.51449123584491,-2.07579766651289,-2.21849977322464,-2.95673808427868,29.9432688745922,0.255067974483936,3.69405288199918
"405","2014-03-18",-3.97012542198034,-4.44183296747092,-4.51648095781074,-3.94003382375594,6142,-3528,-3.0613824786867,-5.52049525278129,-0.820811098448182,-4.35926130759334,-6.80410182560038,7.34547363147833,-2.16714077691424,-6.17888660940853
"406","2014-03-25",-0.340118777034526,1.18257165752773,-0.295596707687729,-0.351739397945394,-366,9471,-3.31964978874613,-0.197111501044844,1.30046622451783,-0.268344328643799,-0.632337695241603,19.4159715889519,4.84530714815161,-15.5218628133271
"407","2014-04-01",3.49175699430671,1.35982211046706,3.41615227144914,0.261372650699698,124,6952,7.62668088233536,8.7166638607572,4.24965473074845,-0.0143344925405131,1.98647566168439,-2.2455190036295,-2.22452121316863,5.45802598402414
"408","2014-04-08",2.1596014778309,2.17558187191926,2.22326987288675,0.731101804121437,-1021,9443,2.12955487215414,4.58088642349619,1.09178198612039,0.827643441434489,4.63998822208875,-46.5741169925078,-2.27640278326042,26.1300051446598
"409","2014-04-15",1.8423529592539,1.54020473387213,1.4531653103198,0.244796567971051,3647,8528,2.40812677583015,3.29762258067934,-0.516227821622905,0.859385376481647,3.01982239553702,1.90266878384904,-0.0996347864914426,-5.85906661267472
"410","2014-04-22",-4.3108943930342,-1.85670140454715,-3.5541020824251,-1.70774818178625,-6821,-1670,-9.05381416356068,-6.39548192228894,-1.71988268352425,-2.11322282840172,-1.73060949516888,5.68799299413083,-2.26616218511868,-1.19291216115158
"411","2014-04-29",0.855615561336442,1.12242004478862,1.05182619405344,1.25386270755765,-2141,-349,0.318914161992723,0.732699216866806,0.768889056591071,-1.76654025470615,0.509904245408777,17.5975236956059,2.83281844403511,18.7276111659759
"412","2014-05-06",-3.95508350000746,-4.8128080401435,-3.83987940745509,-4.71861597136449,-186,-2424,-2.24486170286209,-2.46385551681048,2.95741165199885,-4.01319793152304,-10.0011912607076,-11.1204400798277,-0.121923885333786,-7.25438266168741
"413","2014-05-13",-0.552895910800544,1.13937163221838,-1.03480210259956,-0.995070798273545,4722,12890,-3.97017663646064,-1.09635179728578,-1.26923028195005,-0.896018676963273,2.34523601511718,-15.4236263292585,0.675341968924492,3.81934536375113
"414","2014-05-20",-2.97955842201425,0.464249551654561,-3.18567600549109,-1.00279857178496,2462,8685,-10.5152324050422,-6.66605609359472,-6.64347968015271,1.45536822507086,3.84371802078327,1.32632449303642,-0.98936366399851,-22.0136164912063
"415","2014-05-27",0.341557776560641,2.36209191843351,0.658387969162355,3.03981369176505,-2988,-2570,-4.4926154695057,-3.37486434065966,-4.46596981014267,2.61943523534072,5.86124272186392,-13.9776722889795,-0.271129352481836,13.265315230996
"416","2014-06-03",1.27457958979136,-1.47708151023487,1.71227330427062,-1.63286595584538,-4369,76,7.77899834009581,7.30641224229025,-2.55639757180717,-2.66252242282867,-1.0840842794881,5.15360894454364,-1.58101247250269,4.31053051575319
"417","2014-06-10",1.55806508175722,-0.870586809263685,1.73424235468325,-0.816892197231844,-2066,-799,6.83249651638889,5.68376801677424,-7.37154737980639,-0.305987249491757,-0.801425980189663,-7.59689135313231,3.62015270745513,-2.56716531893222
"418","2014-06-17",1.90274633288023,3.38355121380491,2.19940945256418,2.84560516009122,-3406,5111,-1.26463293611199,1.22307548675007,-6.38945527985584,5.38270694692535,4.57272680456349,10.7075973844688,6.92694411774237,-23.2040729512537
"419","2014-06-24",0.233953621712502,-0.809185388776434,0.589795200617438,1.48552663422059,-3572,-14117,2.48042836704805,-0.79019519941923,-2.99314437650082,2.27103158795448,-3.00100515143686,-0.641444772299415,5.06737301821474,-6.13704820110819
"420","2014-07-01",0.718494843736828,-1.40084759937071,0.968598503910556,0.48213834894586,-2726,-11909,5.06517315709498,1.72194777889274,4.81575078150502,0.165863839988134,-3.30091636204148,13.4610820632544,-1.08560240363627,-2.57401576773617
"421","2014-07-08",-2.634078365171,-3.28826105897342,-2.09854826754139,-1.15968687493631,-4276,-13692,-1.34753556705185,-3.56096450802639,3.35026858367193,-2.32541462472948,-5.35647145447076,25.0488095772793,-3.20296626241401,-4.39455255699386
"422","2014-07-15",0.504751174464246,-2.7359000362198,-0.16464068639177,-0.479522942590194,6335,-13818,6.53004235351045,0.329757307469869,6.23021328366065,-2.66427550608377,-10.1616761220438,32.4981750749945,5.05645459820734,-4.02142222174025
"423","2014-07-22",-5.59372547621404,-2.38275461040782,-5.49516468906699,-1.8804790987474,930,-3092,-11.5612347054492,-11.4233828135362,0.621244657870079,-1.2129540803187,1.07057365106691,-42.2612369689265,-10.4784307203049,22.7200293719088
"424","2014-07-29",-2.6510272230615,-0.327663237209386,-1.80091915752545,1.05213003620381,-6801,-8083,-7.33304081739341,-6.90806046970653,-0.209849046702359,-0.688519163414192,0.265457014276471,7.14182212775558,-1.53216210277147,13.2429032002744
"425","2014-08-05",-0.686510043716915,-2.10662114324034,-0.55405057476996,-0.648612243280766,-920,-8388,2.21407612886502,-0.378131002264581,7.503088015714,-2.52020159094002,-7.5687533545798,44.5713641776559,0.836180875452008,-16.9273357573548
"426","2014-08-12",-2.30844536986865,-3.51741849911971,-2.71798494897926,-1.99291215092376,4520,-8254,0.0652348740151965,-4.07918269553065,-2.31589728210988,-3.22625524430169,-5.90645682931825,2.30791717504744,-0.343970118938941,5.20240185954837
"427","2014-08-19",-3.72403588684982,-0.843488433180362,-3.60300689320248,-1.22579084388033,296,2342,-9.52519426160983,-8.27408207289633,-4.03714014242187,-2.12636357386629,-4.32418704189903,31.4821076255916,6.86429153714858,-35.6408650619104
"428","2014-08-26",-1.21128593580977,-1.13687917610719,-2.16356980457189,-3.83344890656492,8341,15107,-1.36797974571508,1.15176626273659,3.44198675483955,-3.23174256421499,-1.25902520546166,-6.51732603485691,-4.1235460195626,-6.36531799276874
"429","2014-09-02",-0.130444870494628,1.18683296078057,0.0704930857096997,1.58601488527452,-1625,-2243,-2.96591358703893,-2.93137455487607,6.70200377203773,-1.74754731142155,-0.829262672647957,21.0493001273544,0.151345236539413,3.20415486052479
"430","2014-09-09",0.807718724457196,0.511046027286355,0.26689102468449,-0.510577792968903,4263,5632,1.45665205352916,1.82379400937638,0.905257102392909,-1.27065460073688,3.05860434834031,-8.27858980397806,-3.78391915349017,22.5245435186736
"431","2014-09-16",-1.92836494105606,0.129210808255742,-3.3015115236898,-1.48566316296446,11570,8840,-6.55984200000042,-6.99586927095588,-4.17357357750809,-2.87329039955857,3.822255502911,-9.73134797083457,-2.60945894253091,21.7784181609042
"432","2014-09-23",-1.90235169557535,-2.03240175973161,-0.76984407432299,-3.03638041003786,-8720,5130,-1.60029250409757,3.81061818802877,-3.38125131131868,-2.35842357349245,-2.86164358783463,2.98721989128126,0.424121475220218,-16.4262949432549
"433","2014-09-30",0.737480983709737,0.648652516260029,1.00604809606768,0.615111684493641,-2320,271,0.943049280999375,1.76517650798598,0.0133126986700205,-0.277095127523985,2.68320570280096,-1.07039761897632,-2.34647816579905,10.2185779577418
"434","2014-10-07",3.05582610808024,0.930324279042338,3.4784203744449,-0.32866137521026,-4265,6829,7.80123536181119,10.4423485231996,2.03336536998222,-1.89810484171051,-1.56520462580936,7.6539156157537,4.33544958358301,0.924988661817849
"435","2014-10-14",4.79399542291272,-0.0795338665989576,4.6091172093579,1.53683725451756,214,-8618,14.5628388071707,9.72114533715747,1.25892783894344,-1.02343647529821,-1.10280933822988,15.7366076415842,0.576195304387284,-0.665506533176341
"436","2014-10-21",-1.28061564631494,1.0185861133051,-3.04299321104367,-2.5274406920115,15404,19011,-5.7115903108226,-3.87204675747874,19.7829252484635,3.19375605078154,-2.88411148231038,-22.6886844142427,-9.0995927431452,-17.935241328381
"437","2014-10-28",1.26177416062578,-1.19845292917962,1.64549769379683,-1.17059816908629,-3458,-523,5.99213246938888,6.04286916994905,-2.41143070227281,-2.69464090448608,-2.37079899015509,-2.50130328686566,2.00574698200864,13.7517913768301
"438","2014-11-04",0.780893828482121,1.20836491972263,1.17598580994329,0.699353425905436,-3560,3037,-0.0169186416764333,1.88966137965014,-3.44259900607664,-1.41534065868267,-0.339189958664221,18.557017775308,7.97985619346839,-9.29461125094448
"439","2014-11-11",0.0661808336021252,-0.71763850010651,0.041584818694318,-1.13030042035529,201,1883,1.52166080724587,1.76082791301546,-1.56703189635916,0.0612588587136642,0.976362233196681,-16.2194719611467,-2.602630158772,12.3040953818098
"440","2014-11-18",-7.22628476239784,-3.80583648178234,-6.51215997655026,-1.83457208447688,-4431,-11217,-13.8289713256171,-13.6882069381445,-7.7652790135696,-3.1638782025027,-1.28930746981339,5.93782348961494,-4.40600464747849,-2.55686110092785
"441","2014-11-25",-2.71054694500243,-1.42821998596752,-2.98289304246122,-2.26985022402992,2805,3821,-5.36514176664369,-4.15472067397129,-3.41693684534849,-3.84831489493767,-0.548198925985943,14.8165944926323,-1.18722644264206,-18.5735979345178
"442","2014-12-02",1.44150099492357,-0.446247893985507,-0.00328362016617234,-4.48780320403284,11213,19353,5.31384400883859,7.01963472806195,-5.89726268870958,-1.42803882792268,3.89581505642926,-16.0169471447652,-3.33999123919675,-9.72838973515717
"443","2014-12-09",1.09394300868146,0.0259322401625184,1.32922373553583,-0.428353406329762,-1997,2154,3.18922819910856,3.87274300310469,-3.60185674315456,-0.653255342823655,0.282068976787642,-8.91955384761989,2.44778157739081,15.6582278406376
"444","2014-12-16",2.16228564865926,7.05482901856325,2.76916039399975,6.53008582936749,-5256,6320,-8.02207545003224,-2.81216615990321,3.36273840934069,5.89839328965951,6.52249812491075,-14.8182298208562,10.6867817501117,35.3210917655163
"445","2014-12-23",-2.71043315792632,-3.39279056927744,-3.49336980919421,-5.85518574715973,6726,9915,-1.19506261496412,0.0721432616819229,-2.08486017655947,-3.09306440924555,-5.21710640657975,-5.7425655714523,-1.35625976186411,-24.2565933512026
"446","2014-12-30",1.63375767985894,2.39103466516823,1.66753833007558,1.53135160413616,-449,5762,-0.0500377327483648,1.86680019309726,6.54445336090568,-1.7930096974931,-0.446207121353837,11.2163735233255,3.83901278017138,13.9140780157245
"447","2015-01-06",4.68106582669083,3.71573616213912,5.26758635489344,1.83162021729899,-5525,12052,6.82034207221012,10.0834120699782,-2.09045197450504,-3.19330308495722,5.17584941430069,20.6099158929547,5.55459936698828,10.7080779115824
"448","2015-01-13",7.82380556744915,7.15501996217913,7.51672857392105,3.526938224533,1478,25001,9.26775654735845,12.6436720781452,2.32076720397743,-3.15734649211432,13.1966090842544,17.2479427647113,0.649205203225023,20.4800188115401
"449","2015-01-20",-0.269883903649948,0.884243580568445,-0.949566112335276,-1.67071906961684,6259,13882,-2.78110372161979,-0.0711828242183188,8.97648219606992,-1.10398226123216,-0.342281351380791,6.87858931313716,-2.85669599545795,-14.9473124158805
"450","2015-01-27",5.94579251117437,3.71681858344619,6.64112318395809,3.9451123096292,-7296,3484,10.7153152236496,9.80468671059622,5.65601316178412,1.16267683689735,3.22213967723215,10.6248627904824,3.07768323498827,7.90479877822854
"451","2015-02-03",2.11107425754911,1.72941962769979,0.39731427607812,0.640765576664215,16564,7928,2.89512370968943,0.119163238091602,15.5565230420773,5.72475668449002,-2.24241589748218,1.21251556661903,-3.2269004420149,-28.1995102454916
"452","2015-02-10",-0.761197069936159,-0.6217487876782,-0.322421891902813,1.64728975544577,-4272,-12747,-1.04661293665984,-2.62749068131374,-0.271339771303225,5.45327242365499,-3.97651206037004,-7.85318557966814,4.79723494484769,-6.62184367771239
"453","2015-02-17",-0.975910237931465,1.53210086364499,-1.77121400310352,-0.359232113421371,7687,11984,-6.32573754537429,-3.48589476320083,5.85259940345946,-2.45540313725883,2.58327088076786,2.45254058189026,-4.37919196872478,9.05375898560639
"454","2015-02-24",4.23869584714325,3.26991713210969,5.84159444530261,6.84677853795463,-15985,-15456,6.35526386799103,4.58759987282598,3.22904284784986,-0.798798093026853,3.37588953665175,15.7860753643163,3.12457325357194,34.3958827421872
"455","2015-03-03",0.326151269760011,3.96495873986584,-0.0178234601520444,3.80074663013303,3459,5758,-7.98221024370758,-5.05358328724697,10.6650017051868,1.52081708720804,-5.7641417725586,15.962429306307,12.9105536290982,-5.22013859136621
"456","2015-03-10",-3.16510664354865,0.177612843785013,-3.47724682901447,0.277266071206839,3338,-367,-11.7655483659638,-8.89544587103366,0.108503811960503,-0.0130811955331822,0.241507307261202,3.39305352926935,0.152183132215455,-4.1429385487266
"457","2015-03-17",4.6105618223157,6.43824303099017,5.09435422381195,7.2060974596555,-5235,3384,-0.559823577547114,1.81657116267182,8.94896160789873,-0.809818699151954,5.01675917260389,22.2597068756523,6.00084952163087,14.6900575706656
"458","2015-03-24",-0.18786875492971,0.438716163672304,-1.76829136931715,0.495742701149737,16171,196,-2.04666695858773,-5.48804782414063,7.41925798369181,-4.16956604388563,-1.76000515938899,-0.135768966794636,-3.82620718855975,19.8977976821119
"459","2015-03-31",-0.14744516180798,-1.82710299490036,0.341464947169534,-2.78589843192396,-4970,3665,4.73445995955188,5.42265711232144,-7.04261476462644,-0.759969405693184,2.94118021138168,-11.3205407311263,-3.29850876515341,4.04802551334473
"460","2015-04-07",-1.10934658556694,-0.608936619823908,-2.35400459885167,-4.63910433270041,12439,23541,-2.53054182618229,1.10860527099756,-4.44448542693934,0.0613383365450915,4.90522801110895,-23.0893962481826,-5.54259093873757,4.09317370844668
"461","2015-04-14",2.98605300470065,-1.52264352396383,3.6132454069385,-3.83024811032051,-6047,10959,14.8901167960251,13.6538106732573,-5.94966691409109,1.52246991109486,0.850976371676104,-13.8140071978553,-0.939972028602831,-10.7481848897217
"462","2015-04-21",-3.49434418689381,-3.15736284474344,-2.73085741991075,-6.19193743958171,-7864,11348,-4.31914981334867,1.38859087041912,-9.83183103770884,5.76312725112444,0.218483426459315,-38.726361988434,-2.48673920229496,-22.5015533290822
"463","2015-04-28",-0.576539565598821,0.13973536736156,-0.220293000769445,1.02546131503409,-3552,-4522,-2.36211077474131,-1.66724490482277,2.91373058338067,1.71730245300079,-1.73819015179841,4.68992287934462,0.793074498564472,-5.99737107130576
"464","2015-05-05",2.06186109204616,0.282661064447254,1.48971173718166,0.849279594493346,5733,-2594,6.41708416225359,2.23844328168532,-0.507271790229424,4.89891196904946,-1.29680373692835,-20.2848512450975,3.79720413867766,-0.616000617421797
"465","2015-05-12",-0.946042886974041,-1.62335461610965,-1.13235519373767,-2.71830800617554,1860,3110,0.643803895739659,0.677945688389414,4.39975874918943,0.202173867090849,-5.09566803852231,-18.7239627791904,-1.77123287695498,-6.25448959870543
"466","2015-05-19",-5.57480740561758,-0.38609481932621,-4.52523026485725,2.29190024876829,-10188,-15019,-18.7682159573447,-12.7735168745312,-1.59380088649641,1.00186779007441,-0.764127441182971,26.5671073397691,1.43453480258735,-11.930433772914
"467","2015-05-26",-0.621089589699686,-0.746507183485967,-1.52735813742115,-2.90676818707585,8646,10347,-0.27210359109322,0.244235518265867,-0.908425956910186,-2.10936276782707,-0.992951011100729,-6.22206656331699,-0.194154426517912,-4.5889074826384
"468","2015-06-02",0.422343693501226,-0.137480589581251,0.240262131189084,0.471598197248824,1733,-3450,1.96018869657966,-0.0529709906336606,-2.1965977492485,0.548864553075923,-1.99031316176601,-9.03536734359882,4.65813140876392,9.40601034173749
"469","2015-06-09",-1.9950009966248,-1.78107514732826,-1.95546605509556,-1.82204820746303,-433,-2696,-2.57885545838334,-2.12528306925019,1.26661811393429,-2.26247500935735,-3.27232553203096,-1.15131874611336,-2.4079287265435,0.263552935472688
"470","2015-06-16",-0.633937019807185,-3.3742139476006,-0.0984502248869035,-2.89758404258968,-4974,-7783,6.51141321758519,3.35978281205644,-12.0371495121631,-2.80742376354226,-0.234162652561665,-4.37489164802987,-0.26356561596117,-2.13590350468333
"471","2015-06-23",-1.24877589123393,0.0542296076643467,-0.874350190578177,1.27825581329475,-3412,-6147,-4.55846604221968,-3.51443496750896,-0.25034442884202,0.0316680772854738,0.655835821329553,8.5336686924764,-0.581795623490855,2.12677455830956
"472","2015-06-30",1.57464430760577,1.17115356536992,1.20464767225581,0.642267965723775,3364,4479,2.61592736163365,1.90666602338219,3.66669276551264,-0.136607785551845,-4.05082037667501,9.94849935084137,6.49081911402174,-3.98575368008363
"473","2015-07-07",1.93554360739441,3.12554909470073,1.46271773874265,6.60401886532576,4436,-13978,-1.17962924297732,-5.30547403565453,11.5327804517063,-3.01955228204616,-1.71589220251356,44.2673407024079,2.26798534889596,13.3711491679488
"474","2015-07-14",-0.849715221725411,-2.66218260023408,-1.33723272921902,-3.46121923082503,4536,624,3.84282086394077,1.55706694695414,1.83153158033935,-4.23900647869271,-8.24474515343372,4.14880524652901,0.167546091216764,-11.2653464151968
"475","2015-07-21",-0.533999189962664,1.88698209744338,0.627525842714327,5.5781405744991,-10869,-17728,-6.87264541149624,-6.35528074129823,1.32022728166472,0.626246945226328,-5.34397707782102,22.3628950126303,10.3224042154631,1.24190745800163
"476","2015-07-28",2.80612789703998,1.63106278667318,2.61985676736316,3.04011716024437,1681,-6113,5.95207937235518,1.98725240361721,0.0477899640216606,-0.503641951100597,2.94889608021247,10.2130557812565,1.60002751412875,6.57064120223172
"477","2015-08-04",1.80159773203226,0.0670037006507584,1.59673729153926,-0.322706869281042,1964,2334,6.20871016778164,4.43296551324792,-2.4985174556079,-1.76637418429912,3.97418827260143,-2.07919877970326,-1.96481375843369,10.2507254120713
"478","2015-08-11",-3.98899321063269,1.37483295936569,-2.64264952132169,2.09412910865119,-12729,-2599,-18.5813427966115,-9.89899444856857,3.37508362107126,-2.51716240245177,0.762231411688141,9.2881702617289,0.379383414565204,8.09154231326517
"479","2015-08-18",0.295259543883475,-0.477783723773761,-0.46923973366777,-2.01681266000708,7240,8421,2.5853982451034,1.99826532812644,3.49620198208225,-2.38952774760737,-4.20255041931998,-2.782446588186,0.101703966884514,0.947998261244898
"480","2015-08-25",-1.8667832694657,-1.58054754622334,-1.87103554071744,-2.02003431692841,148,558,-2.70659641465443,-1.63862842927891,-5.00834711177305,-1.30974042554488,1.66279007427921,-0.978052467321433,-2.09653049937248,-6.92783664044629
"481","2015-09-01",0.0877298237170976,0.46247480742494,-0.610317127011584,-0.795675124474471,6476,7695,-1.02623551025385,-0.322430057320311,1.40750027093866,-0.760766860032369,-1.64573101617567,-14.3564661793095,1.91973266162488,21.5971050641448
"482","2015-09-08",1.83293264310649,-0.168397538630494,1.38720125037022,-1.45024314715627,4205,6928,7.59758054427628,5.63062798544944,-1.13939554956506,0.684859330504217,2.44984099028276,-8.11173685144091,-2.16252463160505,0.255951519165976
"483","2015-09-15",-0.226636750683795,-1.81709739270079,0.442770143444271,-2.63800298524366,-6298,1950,4.05284582742187,4.72902312883683,-4.61822983153457,-0.286305269534104,0.0974987019374041,-12.3416211781036,-1.5887815066689,1.09892885302152
"484","2015-09-22",-2.63524925254455,1.665759219817,-3.74306999252063,-2.49291240392804,10146,24721,-14.8339527622516,-5.44447792559666,-0.56501030348759,-2.16870759457883,5.89382778965408,-5.5757660765881,-1.39230190686952,-0.205699146883731
"485","2015-09-29",0.203721224266928,-1.21668136033737,1.18336670087249,-1.654658624817,-8936,272,4.45840101830903,4.97532318558225,-2.43203347526659,-1.27905835957289,-2.81440027477267,7.23086897453609,1.66058651854044,-13.3796747133934
"486","2015-10-06",2.98527069398435,1.96506801165928,2.51490922154893,0.711179787245086,4437,9870,5.89795942423326,4.79920586525306,5.01109946555438,1.24432623076451,5.24443951668161,-4.25179738738546,-4.56487129082284,4.95563688165017
"487","2015-10-13",0.891706152066618,-2.58489288281982,2.61200316694143,-0.367850508677137,-16451,-15875,10.0269495731494,6.19012403497354,-9.81551202509756,3.16694099710393,-2.41254104636575,-18.2736188869464,3.18026926593209,6.13297284445942
"488","2015-10-20",-2.92180406096687,1.62253834919817,-2.64109821557295,-0.111679145901711,-2290,11693,-15.1082939655833,-5.66311828196078,3.20362201093261,-3.56754134481747,0.138419418300906,16.8261620378395,2.15729528051174,-5.75266298739017
"489","2015-10-27",3.03779793090406,3.00050183938154,2.4158767432894,3.07614419124747,5573,4817,3.14651949532578,1.59879824141207,4.82931530742885,-3.16519658672636,0.0498568899265805,21.118882841288,4.96141625921425,1.27499648413743
"490","2015-11-03",-0.9471599456365,0.508740009327546,-2.26847119701006,-4.30804136990108,12626,26199,-5.31310399801317,0.217297317406207,5.38974435221249,-3.18268793630558,4.05205538104205,-14.1813618455361,-7.7816527030043,4.81892681578042
"491","2015-11-10",0.335211808722491,-0.0566477552915501,1.89925496392558,1.40360045143844,-14902,-7652,1.53551249263479,2.48664438554016,-3.8438063339612,-2.43269354609517,-1.20632031734704,18.9102752920757,4.59131507431749,-10.0342427385735
"492","2015-11-17",-3.17825887608976,1.81719706852128,-3.17878354041916,2.47720265370646,353,66,-20.0980639958109,-10.2840610366016,10.6496146621264,-4.68032162309733,-2.78826672425776,11.1344677233344,-0.414981271277171,11.0256173666553
"493","2015-11-24",-1.31039820305894,-0.667332199580351,-2.08955504531101,-3.09358409432239,7272,11395,-3.7814902724417,-0.760644058030202,6.95375781694132,-3.61079910912601,-5.37434506138137,6.23609487765844,-2.58747423274688,-18.0470569836322
"494","2015-12-01",1.12516411945993,-0.188003029088968,1.44721996482975,0.524599213947496,-3014,-4076,6.09164089320249,2.6415117112764,-3.48715504819967,-1.92589042155227,0.785022185478113,4.65061660595616,1.95175119781279,0.085408563129441
"495","2015-12-08",0.785669256959309,0.437067440047478,1.34341332673014,0.659647933210472,-5266,-277,2.05317943477556,2.21242621468178,-0.938414105016427,-4.19425740357759,-0.134857163295266,5.61823206084391,2.35945533247914,5.23994706505171
"496","2015-12-15",-4.0436309361052,-3.6401829912128,-5.14429671428918,-6.86598992119443,10323,8788,-5.51243748709034,-3.01450402320391,-2.7830766580033,-2.2946962526726,0.0213454494979004,-8.74308938813364,-8.62477203561554,-17.2594124755102
"497","2015-12-22",-1.10223800593214,-1.1043715484675,-0.394243926694138,0.122822475574047,-6242,-8276,-1.09439782835441,-1.02528872256169,0.673048836886458,-3.6769976453197,-1.22633640572918,3.32475744383167,-2.72740837189076,5.29286402015572
"498","2015-12-29",-0.686273847011698,-1.58727126054412,-1.77694750033943,-4.57024257615846,9609,10952,2.55645719984194,1.54835951565708,-0.983398472593144,-3.61058322207519,-0.318818055060355,-8.91933616431508,-3.76512939722442,1.77004925103912
"499","2016-12-27",22.2982544081933,6.78677029508492,23.7659403832229,4.96593176017903,-15626,24001,63.2797480401473,41.821511939794,-63.8007259396472,49.3434745414014,32.7793786759409,-113.458439207991,21.2970826262172,-24.471599664389
